1,,,,,,,,,,,
-22.982,-0.0462821,-0.0505041,-19.832,0.000603681,0.000109482,0,9.41E+07,1.47E+06,38.25,0,5.92E+07
-22.937,-0.0462744,-0.0475257,-19.787,0.000609594,0.000104997,0.045,1.45E+08,1.41E+06,38.205,0.045,9.69E+07
-22.892,-0.0462682,-0.0467525,-19.742,0.000615471,0.000100406,0.09,1.93E+08,1.35E+06,38.16,0.09,1.46E+08
-22.847,-0.0462634,-0.04717,-19.697,0.000621296,9.57E-05,0.135,2.40E+08,1.28E+06,38.115,0.135,1.95E+08
-22.802,-0.0462598,-0.0470903,-19.652,0.000627049,9.10E-05,0.18,2.84E+08,1.22E+06,38.07,0.18,2.41E+08
-22.757,-0.0462574,-0.0471494,-19.607,0.000632715,8.63E-05,0.225,3.26E+08,1.16E+06,38.025,0.225,2.86E+08
-22.712,-0.0462561,-0.0467924,-19.562,0.000638274,8.15E-05,0.27,3.65E+08,1.09E+06,37.98,0.27,3.29E+08
-22.667,-0.0462556,-0.0471725,-19.517,0.00064371,7.68E-05,0.315,4.02E+08,1.03E+06,37.935,0.315,3.69E+08
-22.622,-0.046256,-0.0468835,-19.472,0.000649004,7.21E-05,0.36,4.37E+08,965438,37.89,0.36,4.07E+08
-22.577,-0.046257,-0.0469195,-19.427,0.000654138,6.74E-05,0.405,4.69E+08,903360,37.845,0.405,4.41E+08
-22.532,-0.0462586,-0.046967,-19.382,0.000659097,6.29E-05,0.45,4.98E+08,842496,37.8,0.45,4.73E+08
-22.487,-0.0462606,-0.0467654,-19.337,0.000663865,5.84E-05,0.495,5.25E+08,783160,37.755,0.495,5.02E+08
-22.442,-0.046263,-0.0467436,-19.292,0.000668427,5.42E-05,0.54,5.48E+08,725647,37.71,0.54,5.30E+08
-22.397,-0.0462656,-0.0468039,-19.247,0.000672772,5.00E-05,0.585,5.68E+08,670243,37.665,0.585,5.53E+08
-22.352,-0.0462682,-0.0466819,-19.202,0.000676886,4.61E-05,0.63,5.85E+08,617218,37.62,0.63,5.75E+08
-22.307,-0.0462708,-0.046881,-19.157,0.000680762,4.23E-05,0.675,6.00E+08,566813,37.575,0.675,5.91E+08
-22.262,-0.0462732,-0.0467269,-19.112,0.000684392,3.88E-05,0.72,6.11E+08,519240,37.53,0.72,6.07E+08
-22.217,-0.0462753,-0.0466331,-19.067,0.000687771,3.54E-05,0.765,6.21E+08,474677,37.485,0.765,6.18E+08
-22.172,-0.0462769,-0.0467936,-19.022,0.000690898,3.23E-05,0.81,6.28E+08,433261,37.44,0.81,6.28E+08
-22.127,-0.0462778,-0.046425,-18.977,0.000693772,2.95E-05,0.855,6.32E+08,395092,37.395,0.855,6.33E+08
-22.082,-0.046278,-0.0468026,-18.932,0.000696397,2.69E-05,0.9,6.35E+08,360222,37.35,0.9,6.38E+08
-22.037,-0.0462772,-0.0465329,-18.887,0.000698778,2.45E-05,0.945,6.37E+08,328649,37.305,0.945,6.40E+08
-21.992,-0.0462753,-0.0463493,-18.842,0.000700922,2.24E-05,0.99,6.37E+08,300347,37.26,0.99,6.41E+08
-21.947,-0.0462722,-0.0466138,-18.797,0.000702839,2.05E-05,1.035,6.35E+08,275232,37.215,1.035,6.40E+08
-21.902,-0.0462677,-0.0464379,-18.752,0.00070454,1.89E-05,1.08,6.33E+08,253185,37.17,1.08,6.38E+08
-21.857,-0.0462618,-0.046339,-18.707,0.000706036,1.75E-05,1.125,6.29E+08,234066,37.125,1.125,6.34E+08
-21.812,-0.0462543,-0.0463916,-18.662,0.000707341,1.62E-05,1.17,6.24E+08,217710,37.08,1.17,6.31E+08
-21.767,-0.0462452,-0.0462529,-18.617,0.000708469,1.52E-05,1.215,6.18E+08,203921,37.035,1.215,6.25E+08
-21.722,-0.0462344,-0.0464045,-18.572,0.000709434,1.44E-05,1.26,6.11E+08,192487,36.99,1.26,6.20E+08
-21.677,-0.0462219,-0.0463891,-18.527,0.000710251,1.37E-05,1.305,6.04E+08,183189,36.945,1.305,6.13E+08
-21.632,-0.0462076,-0.0462658,-18.482,0.000710935,1.31E-05,1.35,5.97E+08,175796,36.9,1.35,6.06E+08
-21.587,-0.0461916,-0.0464135,-18.437,0.000711501,1.27E-05,1.395,5.88E+08,170075,36.855,1.395,5.98E+08
-21.542,-0.046174,-0.0461797,-18.392,0.000711964,1.24E-05,1.44,5.79E+08,165789,36.81,1.44,5.90E+08
-21.497,-0.0461547,-0.046217,-18.347,0.000712339,1.21E-05,1.485,5.70E+08,162705,36.765,1.485,5.81E+08
-21.452,-0.0461339,-0.0461772,-18.302,0.00071264,1.20E-05,1.53,5.61E+08,160595,36.72,1.53,5.72E+08
